,Name,NCode,Series,SCode,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,id_Name,id_Rating
1550,Pakistan,PAK,Income share held by third 20%,SI.DST.03RD.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 15.90 , .. , .. , 16.30 , .. , .. , .. , .. , .. , 16.50 , .. , 15.80 , .. , .. , 16.60 , .. , .. , 16.20 , 16.00 , .. , 16.30 , .. , .. , 16.60 , 16.40 , .. , 16.60 , .. , 16.00 , .. , .. , 16.40 , .. , .. , .. ,46.0,105
1551,Pakistan,PAK,Income share held by highest 10%,SI.DST.10TH.10, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 27.60 , .. , .. , 27.10 , .. , .. , .. , .. , .. , 25.20 , .. , 28.50 , .. , .. , 24.90 , .. , .. , 26.30 , 27.10 , .. , 25.70 , .. , .. , 25.10 , 25.80 , .. , 25.30 , .. , 27.00 , .. , .. , 25.50 , .. , .. , .. ,46.0,105
1552,Pakistan,PAK,Income share held by lowest 10%,SI.DST.FRST.10, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 3.50 , .. , .. , 3.40 , .. , .. , .. , .. , .. , 4.40 , .. , 3.70 , .. , .. , 4.30 , .. , .. , 3.90 , 4.10 , .. , 4.30 , .. , .. , 4.30 , 4.30 , .. , 4.20 , .. , 4.10 , .. , .. , 4.20 , .. , .. , .. ,46.0,105
1553,Pakistan,PAK,Income share held by second 20%,SI.DST.02ND.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 12.30 , .. , .. , 12.30 , .. , .. , .. , .. , .. , 13.40 , .. , 12.40 , .. , .. , 13.40 , .. , .. , 12.90 , 12.80 , .. , 13.10 , .. , .. , 13.30 , 13.10 , .. , 13.20 , .. , 12.70 , .. , .. , 13.10 , .. , .. , .. ,46.0,105
1554,Pakistan,PAK,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 24.00 , .. , .. , 23.20 , .. , .. , .. , .. , .. , 3.90 , .. , 6.40 , .. , .. , 6.80 , .. , .. , 3.90 , 3.50 , .. , 2.30 , .. , .. , 1.30 , 1.30 , .. , 1.10 , .. , 0.70 , .. , .. , 0.60 , .. , .. , .. ,46.0,105
1555,Pakistan,PAK,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 69.90 , .. , .. , 69.30 , .. , .. , .. , .. , .. , 52.30 , .. , 54.00 , .. , .. , 57.10 , .. , .. , 49.60 , 49.70 , .. , 46.90 , .. , .. , 43.10 , 42.40 , .. , 39.20 , .. , 36.10 , .. , .. , 36.30 , .. , .. , .. ,46.0,105
1556,Pakistan,PAK,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 47.60 , .. , .. , 46.60 , .. , .. , .. , .. , .. , 22.40 , .. , 25.70 , .. , .. , 28.30 , .. , .. , 20.60 , 20.50 , .. , 17.40 , .. , .. , 13.50 , 13.30 , .. , 11.10 , .. , 9.20 , .. , .. , 9.00 , .. , .. , .. ,46.0,105
1557,Pakistan,PAK,Present value of external debt (current US$),DT.DOD.PVLX.CD, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. ," 84,599,049,068.00 ",46.0,105
1558,Pakistan,PAK,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS, 3.22 , 3.22 , 3.22 , 3.23 , 3.23 , 2.38 , 2.52 , 4.94 , 7.42 , 8.53 , 6.15 , 6.63 , 7.62 , 9.73 , 12.46 , 13.57 , 14.23 , 15.10 , 15.41 , 17.69 , 17.63 , 7.93 , 7.08 , 10.70 , 9.43 , 8.24 , 6.68 , 5.35 , 4.59 , 4.10 , 4.53 , 3.40 , 3.41 , 3.59 , 3.53 , 5.27 , 2.75 , 2.59 , 7.39 , 5.59 , 6.32 , 7.74 , 8.55 , 9.44 , 9.49 , 9.50 , 8.15 , 8.83 , 6.25 , 6.89 ,46.0,105
1559,Pakistan,PAK,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD," 120,187,000.00 "," 156,614,000.00 "," 292,474,000.00 "," 438,322,000.00 "," 552,690,663.80 "," 606,064,978.00 "," 641,578,477.40 "," 572,734,246.70 "," 674,070,765.40 "," 1,023,906,513.00 "," 1,418,732,936.30 "," 1,612,545,892.50 "," 1,440,163,740.40 "," 1,455,332,905.90 "," 1,193,997,323.20 "," 922,109,138.70 "," 553,668,079.50 "," 932,602,843.10 "," 835,465,620.90 "," 1,067,634,371.20 "," 1,127,311,625.00 "," 1,121,515,821.30 "," 1,557,417,565.50 "," 1,612,773,283.60 "," 1,395,553,149.50 "," 1,281,173,552.30 "," 1,360,202,068.90 "," 1,936,844,882.00 "," 1,750,716,258.30 "," 2,020,512,684.50 "," 2,262,707,595.40 "," 2,360,640,175.40 "," 2,139,925,092.20 "," 1,735,155,219.00 "," 1,718,002,234.00 "," 1,649,951,667.00 "," 4,613,647,744.50 "," 9,044,789,416.30 "," 10,257,984,673.50 "," 9,961,776,336.40 "," 7,683,737,621.60 "," 5,112,541,985.80 "," 5,000,705,568.00 "," 6,358,513,443.70 "," 7,234,607,401.40 "," 7,664,069,520.50 "," 7,276,015,104.00 "," 8,097,223,701.10 "," 8,902,391,565.80 "," 10,840,580,663.50 ",46.0,105
1560,Paraguay,PRY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS, 13.77 , 14.96 , 15.51 , 13.21 , 14.66 , 19.45 , 18.42 , 16.06 , 13.85 , 11.16 , 12.14 , 9.26 , 18.37 , 27.08 , 34.29 , 36.37 , 48.38 , 51.88 , 52.22 , 50.84 , 49.83 , 59.92 , 60.82 , 61.78 , 52.74 , 48.47 , 54.64 , 42.79 , 43.33 , 40.64 , 47.48 , 47.14 , 45.69 , 47.59 , 46.29 , 43.37 , 42.44 , 38.10 , 42.14 , 40.24 , 38.00 , 38.71 , 35.46 , 34.77 , 37.17 , 38.44 , 36.95 , 36.18 , 33.61 , 35.98 ,97.0,108
1561,Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD," 769,039,682.54 "," 995,531,746.03 "," 1,333,475,396.83 "," 1,511,420,634.92 "," 1,698,960,317.46 "," 2,092,158,730.16 "," 2,559,857,142.86 "," 3,416,777,777.78 "," 4,448,087,301.59 "," 5,624,515,873.02 "," 5,419,411,764.71 "," 5,673,248,726.16 "," 4,502,462,807.14 "," 3,282,449,235.76 "," 3,723,993,942.79 "," 3,971,044,723.80 "," 4,255,683,528.33 "," 4,757,732,199.96 "," 5,812,114,523.01 "," 6,984,367,762.90 "," 7,157,424,031.06 "," 7,249,533,620.31 "," 7,870,982,004.82 "," 9,062,131,475.02 "," 9,788,391,780.52 "," 9,965,225,678.05 "," 9,260,481,572.42 "," 8,837,070,235.52 "," 8,855,705,139.56 "," 8,495,806,432.18 "," 7,196,260,656.85 "," 7,691,367,471.18 "," 9,624,440,836.29 "," 10,737,500,188.11 "," 13,429,430,050.26 "," 17,856,393,235.43 "," 24,615,267,663.55 "," 22,355,151,161.99 "," 27,260,886,405.23 "," 33,756,238,766.50 "," 33,271,921,136.32 "," 38,501,122,141.42 "," 40,377,929,295.64 "," 36,211,447,840.10 "," 36,089,700,222.95 "," 38,997,129,473.56 "," 40,225,448,340.63 "," 37,925,338,329.15 "," 35,432,178,068.18 "," 39,495,431,574.18 ",97.0,108
1562,Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG, 6.63 , 7.30 , 8.38 , 6.85 , 7.53 , 11.49 , 12.03 , 11.86 , 11.71 , 9.17 ,-1.40 ,-3.04 , 2.82 , 4.52 , 4.96 , 7.58 , 5.92 , 6.94 , 4.12 , 3.49 , 1.70 , 4.94 , 5.32 , 6.82 , 1.57 , 4.24 , 0.07 ,-1.37 ,-2.31 ,-0.83 ,-0.02 , 4.32 , 4.06 , 2.13 , 4.81 , 5.42 , 6.50 ,-0.26 , 11.10 , 4.29 ,-0.71 , 8.29 , 5.30 , 2.96 , 4.27 , 4.81 , 3.20 ,-0.40 ,-0.82 , 4.10 ,97.0,108
1563,Paraguay,PRY,Income share held by lowest 20%,SI.DST.FRST.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 5.80 , .. , .. , .. , .. , 2.40 , .. , 2.50 , .. , 2.80 , .. , 3.10 , 2.90 , 3.40 , 4.00 , 3.90 , 3.60 , 3.60 , 4.10 , 4.00 , 3.80 , 3.50 , 4.20 , 4.40 , 4.00 , 4.30 , 4.50 , 4.70 , 4.80 , 4.80 , 5.30 , .. ,97.0,108
1564,Paraguay,PRY,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG, 8.52 , 20.64 , 23.59 , 6.08 , 4.54 , 10.45 , 9.22 , 19.32 , 16.53 , 15.83 , 5.47 , 15.91 , 28.84 , 26.13 , 26.90 , 27.97 , 27.24 , 31.45 , 36.61 , 25.12 , 14.08 , 12.22 , 12.57 , 11.08 , 11.42 , 3.41 , 16.26 , 10.68 , 14.66 , 13.94 , 17.95 , 15.14 , 11.84 , 12.95 , 8.86 , 12.64 , 12.22 , 3.65 , 4.66 , 5.10 , 4.80 , 4.34 , 2.86 , 1.60 , 4.13 , 2.16 , 1.96 , 3.06 , 2.20 , 7.12 ,97.0,108
1565,Paraguay,PRY,Net migration,SM.POP.NETM,"-7,638.00 ","-4,350.00 ","-3,480.00 ","-3,803.00 ","-4,063.00 ","-4,207.00 ","-4,063.00 ","-3,567.00 ","-2,802.00 ","-2,478.00 ","-2,726.00 ","-2,848.00 ","-3,769.00 ","-3,564.00 ","-3,460.00 ","-3,444.00 ","-3,558.00 ","-4,012.00 ","-4,689.00 ","-5,420.00 ","-6,032.00 ","-6,432.00 ","-6,996.00 ","-7,653.00 ","-8,273.00 ","-8,707.00 ","-9,279.00 ","-11,357.00 ","-15,880.00 ","-27,672.00 ","-36,917.00 ","-39,940.00 ","-40,910.00 ","-42,163.00 ","-44,565.00 ","-45,914.00 ","-44,677.00 ","-40,108.00 ","-26,173.00 ","-20,435.00 ","-17,761.00 ","-17,238.00 ","-16,990.00 ","-16,833.00 ","-16,734.00 ","-16,628.00 ","-16,470.00 ","-16,270.00 ","-8,230.00 ","-8,230.00 ",97.0,108
1566,Paraguay,PRY,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 1.20 , .. , .. , .. , .. , 12.40 , .. , 10.60 , .. , 10.20 , .. , 8.90 , 13.20 , 8.30 , 5.70 , 6.10 , 7.90 , 7.80 , 4.30 , 5.80 , 5.50 , 5.00 , 3.30 , 1.80 , 2.40 , 1.90 , 1.70 , 1.00 , 1.40 , 1.00 , 0.80 , .. ,97.0,108
1567,Paraguay,PRY,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 36.10 , .. , 37.30 , .. , 36.80 , 57.70 , 51.40 , 48.80 , 44.90 , 48.90 , 45.30 , 43.20 , 41.60 , 39.00 , 37.00 , 31.40 , 28.00 , 27.20 , 26.60 , 28.90 , 26.40 , 24.20 , 23.50 , 26.90 , .. ,97.0,108
1568,Paraguay,PRY,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.20 , 0.20 , 0.20 , 0.20 , 0.20 , 0.20 , 0.20 , 0.20 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 ,97.0,108
1569,Paraguay,PRY,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 2.80 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 3.40 , .. , .. , .. , .. , .. , .. , 2.60 , .. , .. , .. , 1.30 , .. , .. , .. , .. , .. ,97.0,108
1570,Paraguay,PRY,"School enrollment, secondary (% gross)",SE.SEC.ENRR, 16.32 , 17.64 , 18.51 , 19.05 , 20.19 , 22.26 , 23.82 , 25.34 , 26.65 , 27.67 , 28.64 , 30.19 , 31.15 , 30.86 , 30.51 , 30.11 , 30.27 , 30.18 , 30.99 , 31.08 , 32.98 , 36.77 , 38.42 , 41.19 , 43.73 , 47.34 , 51.63 , 58.24 , 61.51 , 65.51 , 67.27 , 65.11 , 66.23 , 66.07 , 65.54 , 65.46 , 66.43 , 66.79 , 67.68 , 69.77 , 75.91 , .. , .. , .. , .. , .. , .. , .. , .. , .. ,97.0,108
1571,Paraguay,PRY,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS, .. , .. , .. , 15.22 , 14.32 , 11.70 , 12.21 , 15.79 , 22.37 , 24.76 , 22.21 , 19.71 , 21.71 , 24.15 , 27.87 , 29.90 , 26.57 , 9.52 , 8.46 , 10.45 , 25.13 , 8.35 , 6.49 , 5.25 , 4.79 , 5.99 , 5.06 , 6.73 , 8.96 , 10.15 , 9.85 , 9.88 , 11.12 , 9.52 , 6.83 , 5.33 , 4.50 , 5.77 , 4.52 , 6.91 , 16.04 , 11.44 , 22.06 , 16.85 , 10.69 , 12.46 , 15.84 , 10.28 , 9.30 , 8.49 ,97.0,108
1572,Paraguay,PRY,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 2.23 ,-2.69 , 4.30 ,-2.99 ,-10.06 , 6.45 , 13.80 ,-4.23 , 4.85 ,-0.70 , 5.40 , 10.85 , 5.62 , 0.41 , 11.41 , 5.97 ,-3.11 , 10.99 , 6.88 , 1.98 , 5.82 , 6.15 , 2.04 ,-0.25 , 0.59 , .. ,97.0,108
1573,Paraguay,PRY,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS, .. , .. , .. ,-4.78 ,-4.03 ,-2.80 ,-4.41 ,-6.03 ,-6.23 ,-6.64 ,-6.92 ,-4.37 ,-7.05 ,-7.67 ,-9.80 ,-12.33 ,-4.94 , 5.37 , 6.71 , 1.22 ,-0.80 , 0.82 ,-3.48 ,-2.40 ,-0.71 ,-5.51 , 1.42 , 1.57 ,-2.79 ,-0.38 , 8.61 , 0.22 ,-0.10 ,-0.63 , 1.24 , 4.36 , 0.54 , 2.48 , 0.02 , 0.09 ,-0.61 , 1.69 ,-0.01 ,-0.21 , 4.26 , 3.01 ,-0.17 ,-0.47 , 2.71 , 0.79 ,97.0,108
1574,Paraguay,PRY,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS, .. , .. , .. , 11.67 , 9.90 , 7.91 , 9.30 , 10.61 , 12.75 , 10.92 , 13.24 , 16.60 , 18.30 , 23.06 , 25.35 , 27.60 , 24.86 , 8.88 , 7.61 , 9.61 , 24.39 , 7.91 , 5.76 , 4.38 , 3.66 , 3.77 , 3.46 , 5.10 , 5.40 , 6.47 , 5.86 , 5.92 , 7.99 , 6.12 , 5.06 , 3.90 , 3.25 , 4.30 , 2.74 , 2.33 , 2.43 , 1.92 , 1.97 , 2.69 , 3.22 , 2.95 , 3.18 , 4.00 , 4.83 , 6.40 ,97.0,108
1575,Paraguay,PRY,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD," 19,123,735.50 "," 20,275,438.00 "," 21,906,782.80 "," 27,276,295.20 "," 25,509,563.90 "," 33,180,293.60 "," 45,503,758.80 "," 62,962,032.10 "," 88,100,123.90 "," 78,432,120.30 "," 89,914,108.70 "," 92,976,869.50 "," 121,856,567.20 "," 158,381,514.20 "," 210,396,620.50 "," 226,289,724.00 "," 304,235,400.10 "," 147,673,394.10 "," 200,269,461.60 "," 244,728,949.90 "," 614,489,512.20 "," 276,648,210.40 "," 232,464,856.40 "," 250,803,045.70 "," 193,649,291.40 "," 186,474,261.70 "," 180,302,529.50 "," 197,987,723.30 "," 213,551,696.20 "," 230,817,360.10 "," 204,354,157.10 "," 217,396,389.40 "," 353,520,353.90 "," 316,594,640.90 "," 325,097,142.00 "," 310,146,352.70 "," 334,064,406.40 "," 360,312,863.50 "," 304,957,748.80 "," 310,785,652.00 "," 301,392,135.70 "," 276,298,775.60 "," 273,590,892.30 "," 317,925,011.10 "," 410,642,725.20 "," 419,749,391.60 "," 462,197,420.10 "," 536,953,499.30 "," 576,333,956.70 "," 917,640,764.70 ",97.0,108
1576,Paraguay,PRY,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD," 19,123,735.50 "," 20,275,438.00 "," 27,806,782.80 "," 35,576,295.20 "," 36,909,563.90 "," 49,080,293.60 "," 59,703,758.80 "," 93,762,032.10 "," 154,592,123.90 "," 177,933,120.30 "," 150,892,108.70 "," 110,370,869.50 "," 144,570,567.20 "," 165,861,514.20 "," 231,331,620.50 "," 245,084,724.00 "," 325,120,400.10 "," 158,441,394.10 "," 222,499,461.60 "," 266,159,949.90 "," 633,130,512.20 "," 291,890,210.40 "," 261,899,856.40 "," 300,204,045.70 "," 253,244,291.40 "," 295,951,261.70 "," 263,444,529.50 "," 262,226,669.50 "," 356,043,778.50 "," 362,732,217.40 "," 344,367,824.80 "," 363,653,191.40 "," 492,527,994.50 "," 493,284,815.20 "," 440,227,796.70 "," 424,712,600.90 "," 462,456,402.40 "," 483,785,101.60 "," 502,883,871.70 "," 921,537,210.70 "," 1,985,799,878.50 "," 1,649,085,841.90 "," 3,065,463,834.60 "," 1,995,450,169.10 "," 1,365,196,929.90 "," 1,771,947,115.30 "," 2,300,731,862.80 "," 1,383,345,571.70 "," 1,111,130,090.70 "," 1,217,698,723.30 ",97.0,108
1577,Paraguay,PRY,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG, 19.79 , 41.77 , 38.66 ,-3.85 , 80.25 , 22.99 , 20.89 , 83.02 ,-18.53 ,-25.42 , 7.93 ,-14.75 , 25.52 , 35.77 , 37.06 , 5.75 , 39.01 , 9.81 , 17.29 , 6.77 , 1.33 , 27.35 , 12.00 , 17.38 ,-8.63 ,-5.66 , 13.61 ,-13.86 , 2.18 ,-12.69 , 9.19 , 10.19 , 7.71 , 10.50 , 3.43 , 8.68 , 6.47 ,-9.93 , 23.65 , 0.34 ,-5.68 , 13.60 ,-4.30 , 3.20 , 9.17 , 8.48 ,-0.40 ,-3.41 ,-9.01 , 2.21 ,97.0,108
1578,Paraguay,PRY,Exports of goods and services (current US$),NE.EXP.GNFS.CD," 105,873,015.87 "," 148,968,253.97 "," 206,802,695.06 "," 199,642,857.14 "," 249,071,428.57 "," 407,007,936.51 "," 471,531,746.03 "," 548,674,603.17 "," 615,865,079.37 "," 627,833,333.33 "," 657,801,470.59 "," 525,092,104.54 "," 827,269,915.10 "," 888,944,748.97 "," 1,276,819,837.96 "," 1,444,433,945.94 "," 2,059,098,946.43 "," 2,468,316,706.21 "," 3,035,291,401.61 "," 3,550,997,047.16 "," 3,566,831,493.03 "," 4,343,942,839.02 "," 4,787,159,382.55 "," 5,598,134,199.45 "," 5,162,446,921.69 "," 4,830,120,259.02 "," 5,059,911,869.99 "," 3,781,642,164.43 "," 3,837,259,043.41 "," 3,452,915,687.14 "," 3,416,430,254.76 "," 3,626,068,858.76 "," 4,397,197,654.93 "," 5,110,362,042.55 "," 6,216,897,492.09 "," 7,745,197,915.68 "," 10,446,318,049.86 "," 8,516,698,731.26 "," 11,487,694,356.90 "," 13,583,125,546.66 "," 12,641,839,182.97 "," 14,905,195,671.25 "," 14,319,795,141.50 "," 12,589,204,412.01 "," 13,412,910,422.88 "," 14,990,802,325.07 "," 14,861,384,552.42 "," 13,722,313,058.74 "," 11,907,160,303.51 "," 14,210,767,078.40 ",97.0,108
1579,Paraguay,PRY,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-0.07 , 0.69 ,-1.65 ,-4.65 ,-3.38 ,-2.99 ,-3.69 ,-5.50 ,-6.20 ,-6.81 ,-7.62 ,-6.63 ,-4.38 ,-0.05 , 1.44 , 0.26 , 11.69 , 20.80 , 13.14 , 12.54 , 10.17 , 6.24 ,-1.44 , 5.49 , 2.45 , 1.01 , 7.67 , 8.03 , 8.02 , 8.68 , 15.51 , 13.16 , 11.27 , 10.17 , 7.85 , 7.75 , 4.10 , 5.35 , 3.02 , 1.99 , 1.23 , 4.06 , 1.85 , 2.59 , 6.54 , 5.40 , 1.36 , 1.04 , 4.12 , 1.16 ,97.0,108
1580,Paraguay,PRY,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 32.05 , 27.97 , 27.32 , 33.20 , 42.38 , 40.12 , 37.86 , 51.12 , 103.90 , 88.43 , 88.67 , 79.00 , 63.54 , 53.42 , 65.80 , 61.81 , 48.20 , 50.34 , 42.33 , 42.36 , 46.92 , 46.61 , 42.25 , 40.64 , 44.53 , 57.66 , 56.16 ,97.0,108
1581,Paraguay,PRY,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD," 184,883,632.80 "," 208,169,185.30 "," 257,079,890.60 "," 310,606,492.90 "," 374,880,615.60 "," 500,825,197.60 "," 638,821,233.80 "," 766,584,212.70 "," 881,976,118.90 "," 940,879,323.70 "," 1,168,037,884.90 "," 1,369,701,078.30 "," 1,451,755,783.80 "," 1,728,490,823.70 "," 1,998,343,064.50 "," 2,341,848,741.30 "," 2,203,204,876.30 "," 2,198,956,753.90 "," 1,803,128,995.60 "," 1,767,810,956.10 "," 1,442,851,462.60 "," 1,360,827,819.40 "," 1,544,755,497.90 "," 1,833,919,222.40 "," 1,861,838,377.60 "," 1,981,673,437.70 "," 2,157,667,579.30 "," 2,663,747,566.50 "," 2,539,404,262.70 "," 2,368,849,161.30 "," 2,911,250,240.40 "," 3,428,381,652.80 "," 4,057,746,460.40 "," 4,903,893,963.80 "," 5,964,727,811.80 "," 7,103,202,202.70 "," 8,431,301,943.70 "," 9,731,136,814.10 "," 11,382,504,037.70 "," 11,052,776,251.50 "," 11,238,660,850.50 "," 10,842,725,754.50 "," 11,515,629,227.40 "," 11,455,658,555.80 "," 11,503,448,638.60 "," 11,173,049,766.20 "," 11,026,490,046.80 "," 11,543,283,683.80 "," 15,012,746,692.70 "," 16,295,264,977.30 ",97.0,108
1582,Paraguay,PRY,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD, .. , .. ," 22,500,000.00 "," 38,800,000.00 "," 44,400,000.00 "," 62,400,000.00 "," 85,800,000.00 "," 138,100,000.00 "," 150,800,000.00 "," 132,800,000.00 "," 131,500,000.00 "," 129,600,000.00 "," 110,243,000.00 "," 103,837,000.00 "," 86,164,000.00 "," 28,359,000.00 "," 28,398,000.00 "," 27,431,000.00 "," 19,067,000.00 "," 20,293,000.00 "," 20,997,000.00 "," 25,662,000.00 "," 137,630,000.00 "," 337,559,000.00 "," 408,200,000.00 "," 482,000,000.00 "," 534,000,000.00 "," 558,000,000.00 "," 450,000,000.00 "," 360,000,000.00 "," 827,534,000.00 "," 1,194,667,000.00 "," 1,592,201,000.00 "," 2,613,502,000.00 "," 3,721,403,000.00 "," 4,898,003,000.00 "," 6,159,204,000.00 "," 7,461,705,000.00 "," 8,992,456,000.00 "," 8,723,864,000.00 "," 8,971,333,000.00 "," 8,138,833,000.00 "," 7,793,628,000.00 "," 7,432,115,000.00 "," 6,675,026,000.00 "," 5,564,090,000.00 "," 4,624,518,000.00 "," 4,360,460,000.00 "," 4,755,056,000.00 "," 4,948,708,000.00 ",97.0,108
1583,Paraguay,PRY,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD," 184,883,632.80 "," 208,169,185.30 "," 234,579,890.60 "," 271,806,492.90 "," 330,480,615.60 "," 438,425,197.60 "," 553,021,233.80 "," 628,484,212.70 "," 731,176,118.90 "," 808,079,323.70 "," 1,036,537,884.90 "," 1,240,101,078.30 "," 1,341,512,783.80 "," 1,624,653,823.70 "," 1,912,179,064.50 "," 2,313,489,741.30 "," 2,174,806,876.30 "," 2,171,525,753.90 "," 1,784,061,995.60 "," 1,747,517,956.10 "," 1,421,854,462.60 "," 1,335,165,819.40 "," 1,407,125,497.90 "," 1,496,360,222.40 "," 1,453,638,377.60 "," 1,499,673,437.70 "," 1,623,667,579.30 "," 2,105,747,566.50 "," 2,089,404,262.70 "," 2,008,849,161.30 "," 2,083,716,240.40 "," 2,233,714,652.80 "," 2,465,545,460.40 "," 2,290,391,963.80 "," 2,243,324,811.80 "," 2,205,199,202.70 "," 2,272,097,943.70 "," 2,269,431,814.10 "," 2,390,048,037.70 "," 2,328,912,251.50 "," 2,267,327,850.50 "," 2,703,892,754.50 "," 3,722,001,227.40 "," 4,023,543,555.80 "," 4,828,422,638.60 "," 5,608,959,766.20 "," 6,401,972,046.80 "," 7,182,823,683.80 "," 10,257,690,692.70 "," 11,346,556,977.30 ",97.0,108
1584,Paraguay,PRY,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD," 17,176.80 "," 36,625.90 "," 57,502.40 "," 80,515.90 "," 154,497.20 "," 54,255,315.80 "," 84,688,883.80 "," 145,528,265.00 "," 174,151,143.00 "," 308,143,631.50 "," 228,476,454.10 "," 141,007,252.00 "," 111,912,054.70 "," 179,247,112.00 "," 175,051,391.30 "," 268,242,777.20 "," 230,210,261.60 "," 260,647,370.80 "," 373,123,021.40 "," 361,372,959.10 "," 248,088,634.80 "," 289,122,982.10 "," 608,575,224.30 "," 783,666,040.90 "," 742,245,956.40 "," 515,000,375.50 "," 668,366,628.30 "," 750,787,958.90 "," 548,785,392.70 "," 481,222,531.00 "," 443,180,543.70 "," 3,350,098,913.70 "," 3,297,875,605.90 "," 3,378,745,383.40 "," 3,579,951,330.00 "," 3,589,229,005.90 "," 4,067,646,488.40 "," 4,061,008,617.90 "," 4,373,450,865.00 "," 4,381,954,806.90 "," 4,661,111,468.10 "," 4,708,162,966.80 "," 4,813,949,556.70 "," 4,774,663,099.70 "," 4,596,277,472.90 "," 4,620,347,748.40 "," 4,640,341,920.50 "," 4,712,720,193.90 "," 4,613,526,690.50 "," 4,654,122,870.90 ",97.0,108
