Country Name,Country Code,Series Name,Series Code,1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Lesotho,LSO,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 1.80 , 2.90 , 4.60 , 6.90 , 9.60 , 12.50 , 15.20 , 17.40 , 19.20 , 20.50 , 21.50 , 22.10 , 22.50 , 22.70 , 22.90 , 23.10 , 23.30 , 23.50 , 23.70 , 24.00 , 24.20 , 24.40 , 24.60 , 24.80 , 24.70 , 24.60 , 24.20 , 23.60 , 23.00 , 22.30 , 21.60 , 20.90 
Lesotho,LSO,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 13.80 , 18.90 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 16.60 , .. , .. , .. , .. , 13.40 , .. , .. , .. , .. , 10.50 , .. , .. , .. , 10.50 , .. , .. , .. 
Lesotho,LSO,"School enrollment, secondary (% gross)",SE.SEC.ENRR, 7.95 , 10.71 , .. , 12.16 , 12.87 , 13.38 , 13.41 , 15.59 , 16.37 , 17.76 , 18.20 , 19.93 , 20.45 , 20.83 , 21.44 , 22.86 , 23.45 , 23.27 , 22.91 , 22.50 , 23.75 , 24.56 , 26.58 , 27.81 , 27.50 , 28.48 , 27.99 , 28.18 , 28.28 , 30.33 , 31.85 , 33.15 , 35.97 , 38.52 , 40.06 , 43.27 , 46.44 , 50.93 , 56.26 , 59.76 , 62.18 , 60.41 , 60.22 , 60.68 , 58.52 , 62.01 , 65.39 , 64.08 , .. , .. 
Lesotho,LSO,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS, .. , .. , .. , 0.71 , 0.32 , 0.23 , 0.47 , 0.87 , 1.50 , 1.48 , 2.34 , 4.72 , 3.61 , 6.74 , 4.70 , 3.52 , 5.07 , 4.66 , 4.20 , 4.51 , 5.24 , 5.32 , 5.40 , 6.09 , 5.59 , 6.53 , 8.55 , 10.16 , 7.50 , 8.16 , 7.74 , 5.46 , 3.67 , 5.72 , 3.06 , 5.90 , 2.23 , 2.60 , 2.09 , 2.09 , 2.45 , 3.22 , 3.18 , 3.72 , 3.94 , 3.34 , 4.18 , 4.45 , 5.11 , 20.89 
Lesotho,LSO,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG, .. , .. , .. , .. , .. , .. , .. , .. , .. , 17.71 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 4.14 ,-10.89 , 2.23 ,-1.73 ,-1.83 , 3.52 , 5.69 , 8.09 ,-1.51 ,-5.90 , 6.25 ,-1.63 ,-18.59 , .. 
Lesotho,LSO,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS, .. , .. , .. ,-0.72 ,-23.13 ,-4.76 , 3.19 , -   , 13.05 , 0.98 , 38.01 , 43.82 , 47.86 , 52.92 , 43.17 , 62.30 , 23.33 , 14.32 , 17.05 ,-16.91 ,-19.67 ,-13.39 ,-3.10 ,-16.46 ,-26.47 ,-25.35 ,-25.95 ,-22.10 ,-8.59 , 2.52 , 6.61 , 3.84 , 6.67 , 9.85 , 15.74 , 22.19 , 19.51 , 3.17 ,-7.08 ,-8.17 ,-15.22 ,-7.08 ,-5.02 ,-3.29 ,-8.08 ,-6.21 ,-2.18 ,-2.95 ,-0.82 ,-3.64 
Lesotho,LSO,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS, .. , .. , .. , 0.71 , 0.32 , 0.23 , 0.47 , 0.87 , 1.33 , 1.17 , 2.20 , 4.66 , 3.51 , 6.63 , 4.60 , 3.45 , 4.99 , 4.61 , 4.16 , 4.47 , 5.19 , 5.27 , 5.37 , 6.06 , 5.56 , 6.50 , 8.52 , 10.12 , 7.47 , 8.15 , 7.73 , 5.46 , 3.66 , 5.70 , 3.04 , 5.90 , 2.23 , 2.60 , 2.09 , 2.09 , 2.45 , 2.93 , 3.09 , 3.69 , 3.89 , 3.34 , 3.74 , 4.45 , 5.11 , 19.02 
Lesotho,LSO,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD," 324,941.30 "," 399,169.00 "," 284,255.70 "," 335,029.30 "," 543,801.30 "," 457,372.40 "," 1,088,432.60 "," 2,406,188.10 "," 4,824,746.70 "," 4,419,415.20 "," 9,326,105.90 "," 20,972,572.10 "," 13,464,675.00 "," 17,903,643.30 "," 13,293,889.50 "," 13,864,807.50 "," 22,848,284.20 "," 21,352,764.80 "," 22,827,087.90 "," 26,016,846.60 "," 33,450,848.40 "," 32,303,927.50 "," 27,953,108.20 "," 37,709,192.80 "," 34,267,568.40 "," 43,086,129.50 "," 46,515,100.10 "," 48,523,649.40 "," 56,109,069.40 "," 64,096,678.50 "," 64,071,563.60 "," 64,317,466.30 "," 52,511,916.10 "," 78,982,949.10 "," 44,803,346.60 "," 95,417,662.30 "," 32,314,896.00 "," 32,065,251.20 "," 27,248,847.70 "," 33,496,883.50 "," 35,151,191.10 "," 38,893,855.00 "," 40,923,723.10 "," 51,588,456.00 "," 54,348,958.90 "," 49,358,396.10 "," 58,934,325.30 "," 61,045,574.30 "," 59,818,360.70 "," 298,258,589.40 "
Lesotho,LSO,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD," 422,654.30 "," 625,729.80 "," 512,763.90 "," 1,088,050.30 "," 543,801.30 "," 458,540.00 "," 1,094,694.60 "," 2,422,984.80 "," 5,452,080.00 "," 5,648,911.00 "," 9,952,608.20 "," 21,450,046.80 "," 14,312,716.90 "," 19,059,271.10 "," 14,756,976.70 "," 15,449,745.80 "," 24,376,095.30 "," 22,343,720.40 "," 23,287,755.30 "," 26,360,544.10 "," 33,863,537.40 "," 32,757,530.70 "," 29,762,746.50 "," 40,867,805.90 "," 38,143,488.10 "," 47,700,626.30 "," 51,699,900.60 "," 54,967,608.60 "," 61,738,453.50 "," 68,749,825.00 "," 68,142,384.20 "," 67,102,102.70 "," 53,520,189.70 "," 79,625,109.00 "," 45,926,786.50 "," 98,476,380.90 "," 37,507,479.60 "," 38,256,553.20 "," 34,890,995.90 "," 40,726,635.10 "," 39,991,190.50 "," 45,748,298.20 "," 43,893,650.60 "," 53,141,159.20 "," 58,018,925.00 "," 55,915,961.90 "," 79,356,947.70 "," 75,491,401.20 "," 73,079,643.20 "," 341,422,666.60 "
Lesotho,LSO,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG, 42.86 , 20.00 , 16.67 , 14.29 , 43.75 ,-13.04 , 100.00 , 35.00 , 30.74 , 4.11 ,-6.08 ,-4.74 , 18.19 , 16.91 , 14.47 ,-5.85 , 108.63 , 25.23 ,-1.10 , 24.32 , 32.25 , 33.87 , 17.83 , 6.61 , 49.89 , 9.39 , 27.19 ,-4.80 , 34.27 , 75.60 , 39.88 ,-3.86 , 2.04 ,-5.36 , 21.82 , 13.18 , 8.17 ,-7.41 , 0.49 , 11.87 ,-2.23 ,-6.47 ,-10.04 , 18.50 , 12.29 , 2.00 , 5.86 ,-13.34 ,-17.55 , .. 
Lesotho,LSO,Exports of goods and services (current US$),NE.EXP.GNFS.CD," 13,008,976.19 "," 17,291,066.28 "," 20,603,384.84 "," 21,636,240.70 "," 26,448,942.04 "," 22,999,080.04 "," 45,998,160.07 "," 64,133,016.63 "," 90,652,285.57 "," 83,760,683.76 ", .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. ," 871,356,402.76 "," 918,698,252.07 "," 764,359,842.81 "," 919,327,645.56 "," 1,210,768,743.37 "," 1,015,401,315.15 "," 880,613,387.64 "," 904,868,659.41 "," 981,902,044.85 "," 937,260,700.49 "," 1,061,730,137.05 "," 1,247,692,668.07 "," 1,094,190,360.18 "," 886,161,624.88 "," 1,081,042,804.85 "
Lesotho,LSO,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-53.05 ,-53.51 ,-63.41 ,-89.51 ,-120.72 ,-100.54 ,-73.34 ,-101.51 ,-89.08 ,-97.72 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. ,-60.01 ,-56.22 ,-72.13 ,-66.84 ,-55.13 ,-67.93 ,-58.04 ,-51.74 ,-44.97 ,-49.69 ,-52.24 ,-45.06 ,-46.29 ,-48.18 ,-45.61 
Lesotho,LSO,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS, 8.80 , 5.04 , 4.24 , 5.61 , 5.66 , 6.85 , 7.65 , 10.55 , 10.35 , 11.65 , 17.56 , 16.73 , 20.74 , 34.94 , 33.63 , 35.00 , 35.44 , 40.26 , 41.32 , 41.44 , 40.80 , 46.45 , 51.56 , 51.10 , 55.36 , 50.92 , 57.73 , 57.50 , 68.08 , 57.30 , 63.44 , 42.65 , 37.31 , 30.52 , 29.31 , 29.24 , 29.26 , 33.43 , 27.44 , 26.34 , 31.26 , 34.02 , 33.54 , 36.10 , 56.57 , 57.41 , 51.10 , 57.03 , 69.22 , 63.92 
Lesotho,LSO,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD," 9,486,440.30 "," 8,260,480.30 "," 10,154,661.00 "," 14,085,560.50 "," 16,201,998.20 "," 23,939,808.30 "," 30,649,014.40 "," 48,402,707.60 "," 57,734,330.50 "," 72,720,894.40 "," 113,680,337.70 "," 119,705,054.10 "," 129,789,109.40 "," 167,407,063.50 "," 190,518,391.40 "," 252,405,370.70 "," 276,038,503.80 "," 316,001,124.80 "," 377,728,610.80 "," 425,748,661.10 "," 464,727,278.40 "," 503,168,170.60 "," 577,434,035.30 "," 641,975,050.10 "," 663,464,787.80 "," 641,446,143.60 "," 660,544,473.90 "," 660,959,844.00 "," 656,701,600.00 "," 578,455,438.70 "," 628,484,057.20 "," 672,639,206.70 "," 721,581,111.80 "," 618,932,603.00 "," 613,480,931.50 "," 642,178,316.80 "," 662,638,034.80 "," 687,842,663.00 "," 709,244,233.00 "," 729,316,552.70 "," 789,078,047.30 "," 794,827,241.20 "," 790,918,842.50 "," 804,914,675.10 "," 1,211,368,246.80 "," 1,395,734,620.80 "," 1,369,085,288.60 "," 1,503,837,657.30 "," 1,616,180,527.70 "," 1,617,304,113.40 "
Lesotho,LSO,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. ," 27,090,000.00 "," 22,960,000.00 "," 21,610,000.00 "," 31,160,000.00 "," 436,590,000.00 "," 568,220,000.00 "," 559,760,000.00 "," 647,610,000.00 "," 685,400,000.00 "," 654,860,000.00 "
Lesotho,LSO,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD," 9,486,440.30 "," 8,260,480.30 "," 10,154,661.00 "," 14,085,560.50 "," 16,201,998.20 "," 23,939,808.30 "," 30,649,014.40 "," 48,402,707.60 "," 57,734,330.50 "," 72,720,894.40 "," 113,680,337.70 "," 119,705,054.10 "," 129,789,109.40 "," 167,407,063.50 "," 190,518,391.40 "," 252,405,370.70 "," 276,038,503.80 "," 316,001,124.80 "," 377,728,610.80 "," 425,748,661.10 "," 464,727,278.40 "," 503,168,170.60 "," 577,434,035.30 "," 641,975,050.10 "," 663,464,787.80 "," 641,446,143.60 "," 660,544,473.90 "," 660,959,844.00 "," 656,701,600.00 "," 578,455,438.70 "," 628,484,057.20 "," 672,639,206.70 "," 721,581,111.80 "," 618,932,603.00 "," 613,480,931.50 "," 642,178,316.80 "," 662,638,034.80 "," 687,842,663.00 "," 709,244,233.00 "," 729,316,552.70 "," 761,988,047.30 "," 771,867,241.20 "," 769,308,842.50 "," 773,754,675.10 "," 774,778,246.80 "," 827,514,620.80 "," 809,325,288.60 "," 856,227,657.30 "," 930,780,527.70 "," 962,444,113.40 "
Lesotho,LSO,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD, .. , .. , .. , .. , -   , -   ," 3,000,000.00 ", 577.50 ," 8,000,000.00 "," 6,000,000.00 "," 3,000,000.00 "," 4,000,000.00 "," 4,000,000.00 "," 4,026,298.20 "," 4,000,000.00 "," 4,000,000.00 "," 6,000,000.00 "," 2,000,000.00 "," 2,792,964.90 "," 3,279,422.00 "," 4,759,736.20 "," 4,981,605.70 "," 4,779,616.60 "," 4,000,000.00 "," 4,000,000.00 "," 4,000,000.00 "," 4,063,361.40 "," 4,000,000.00 "," 97,000,000.00 "," 86,000,000.00 "," 57,000,000.00 "," 1,000,000.00 "," 8,000,000.00 "," 7,000,000.00 "," 2,000,000.00 "," 2,000,000.00 "," 2,000,000.00 "," 3,001,567.70 ", -   ," 4,000,000.00 ", -   ," 7,629.20 "," 217,046.00 "," 33,069,935.10 "," 38,374,896.20 "," 388,000.00 "," 509,097.80 "," 362,839.40 "," 2,051,127.50 "," 2,587,666.80 "
Lesotho,LSO,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD, .. , .. , .. , -   , -   , -   , -   , -   ,"-4,493,898.80 ","-4,785,894.23 ","-3,242,231.25 ","-5,053,210.87 ","-2,414,764.09 ","-4,894,588.44 ","-2,254,225.63 ","-1,554,086.99 ","-19,059,488.66 ","-13,736,893.71 ","-16,478,706.52 ","-7,989,961.08 ","-8,369,826.87 ","-15,651,939.52 ","-43,268,067.99 ","-24,174,395.03 ","-29,073,745.83 ","-32,675,626.14 ","-28,350,349.46 ","-22,037,254.59 ","-32,402,238.30 ","-29,695,295.78 ","-28,390,464.72 ","-43,946,224.79 ","-54,844,339.58 ","-15,846,381.97 ","-20,996,974.06 ","-74,360,469.31 ","-11,009,973.06 ","-91,349,553.10 ","-9,507,301.30 ","-61,173,319.21 ","-56,653,435.23 ","-50,429,031.34 ","-94,459,059.36 ","-206,514,459.90 ","-79,234,548.91 ","-42,168,784.11 ","-40,874,071.93 ","-35,732,593.41 ","-28,001,666.92 "," 12,372,192.46 "
Lesotho,LSO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS, .. , .. , .. , -   , -   , 0.23 , 0.01 , 0.07 , 1.04 , 1.10 , 0.93 , 1.31 , 0.72 , 1.82 , 0.71 , 1.47 , 4.54 , 2.77 , 2.76 , 1.13 , 1.01 , 1.87 , 4.93 , 2.41 , 3.07 , 3.27 , 3.05 , 2.41 , 3.65 , 3.60 , 3.66 , 3.80 , 3.68 , 1.63 , 1.35 , 4.50 , 0.62 , 5.25 , 0.43 , 2.37 , 2.29 , 2.13 , 3.87 , 8.75 , 3.75 , 1.83 , 1.60 , 1.46 , 1.25 ,-0.50 
Lesotho,LSO,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD," 97,713.00 "," 226,560.80 "," 228,508.20 "," 753,021.00 ", .. ," 1,167.60 "," 6,262.00 "," 16,796.70 "," 27,333.30 "," 29,495.80 "," 26,502.30 "," 177,474.70 "," 448,041.90 "," 855,627.80 "," 1,163,087.20 "," 1,284,938.30 "," 1,127,811.10 "," 740,955.60 "," 260,667.40 "," 143,697.50 "," 112,689.00 "," 153,603.20 "," 1,609,638.30 "," 2,958,613.10 "," 3,675,919.70 "," 4,414,496.80 "," 4,984,800.50 "," 6,243,959.20 "," 5,429,384.10 "," 4,530,146.50 "," 3,999,820.60 "," 2,735,636.40 "," 843,273.60 "," 342,159.90 "," 923,439.90 "," 3,058,718.60 "," 5,192,583.60 "," 6,191,302.00 "," 7,642,148.20 "," 7,229,751.60 "," 4,839,999.40 "," 2,724,443.20 "," 1,619,927.50 "," 1,113,703.20 "," 2,996,966.10 "," 6,549,565.80 "," 11,962,622.40 "," 14,435,826.90 "," 13,245,282.50 "," 12,623,077.20 "
Lesotho,LSO,Income share held by fourth 20%,SI.DST.04TH.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 19.50 , .. , .. , .. , .. , .. , .. , .. , 18.80 , .. , .. , .. , .. , .. , .. , .. , 21.30 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 22.60 , .. , .. , .. , .. 
Lesotho,LSO,Income share held by highest 20%,SI.DST.05TH.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 60.00 , .. , .. , .. , .. , .. , .. , .. , 66.50 , .. , .. , .. , .. , .. , .. , .. , 55.40 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 49.80 , .. , .. , .. , .. 
Lesotho,LSO,Income share held by third 20%,SI.DST.03RD.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 11.20 , .. , .. , .. , .. , .. , .. , .. , 9.00 , .. , .. , .. , .. , .. , .. , .. , 12.80 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 14.20 , .. , .. , .. , .. 
Lesotho,LSO,Income share held by highest 10%,SI.DST.10TH.10, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 43.60 , .. , .. , .. , .. , .. , .. , .. , 48.30 , .. , .. , .. , .. , .. , .. , .. , 38.30 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 32.90 , .. , .. , .. , .. 
Lesotho,LSO,Income share held by lowest 10%,SI.DST.FRST.10, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 1.00 , .. , .. , .. , .. , .. , .. , .. , 0.50 , .. , .. , .. , .. , .. , .. , .. , 0.90 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 1.70 , .. , .. , .. , .. 
Lesotho,LSO,Income share held by second 20%,SI.DST.02ND.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 6.40 , .. , .. , .. , .. , .. , .. , .. , 4.30 , .. , .. , .. , .. , .. , .. , .. , 7.50 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 8.90 , .. , .. , .. , .. 
Lesotho,LSO,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 27.30 , .. , .. , .. , .. , .. , .. , .. , 31.20 , .. , .. , .. , .. , .. , .. , .. , 36.00 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 11.60 , .. , .. , .. , .. 
Lesotho,LSO,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 61.40 , .. , .. , .. , .. , .. , .. , .. , 59.00 , .. , .. , .. , .. , .. , .. , .. , 70.40 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 46.00 , .. , .. , .. , .. 
Lesotho,LSO,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 42.70 , .. , .. , .. , .. , .. , .. , .. , 43.60 , .. , .. , .. , .. , .. , .. , .. , 52.60 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 25.10 , .. , .. , .. , .. 
Lesotho,LSO,Present value of external debt (current US$),DT.DOD.PVLX.CD, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. ," 937,499,932.90 "
Lesotho,LSO,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS, -   , -   , -   , -   , -   , -   , 8.82 , 0.00 , 11.12 , 7.11 , 2.46 , 3.11 , 2.90 , 2.30 , 2.02 , 1.55 , 2.09 , 0.61 , 0.71 , 0.73 , 0.96 , 0.92 , 0.77 , 0.58 , 0.57 , 0.59 , 0.59 , 0.58 , 12.60 , 12.57 , 8.00 , 0.14 , 1.03 , 1.05 , 0.30 , 0.29 , 0.29 , 0.39 , -   , 0.49 , -   , 0.00 , 0.02 , 3.47 , 2.83 , 0.03 , 0.03 , 0.02 , 0.12 , 0.14 
Lesotho,LSO,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD, -   , -   , -   , -   , -   ," 649,869.80 "," 354,358.90 "," 4,725,262.70 "," 6,207,420.50 "," 5,687,108.60 "," 5,389,795.50 "," 4,967,777.80 "," 4,244,309.30 "," 3,853,257.40 "," 3,103,258.40 "," 2,220,202.90 "," 5,049,066.40 "," 10,146,629.40 "," 15,064,546.70 "," 18,359,569.80 "," 24,915,000.00 "," 34,222,246.20 "," 40,340,033.80 "," 38,382,658.60 "," 33,764,739.40 "," 27,504,460.40 "," 23,599,991.40 "," 22,230,543.90 "," 15,988,008.60 "," 19,948,075.30 "," 27,093,874.10 "," 32,122,213.50 "," 43,855,449.40 "," 40,361,155.50 "," 41,956,211.60 "," 41,306,154.70 "," 35,409,267.00 "," 75,685,229.40 "," 78,815,941.80 "," 80,307,188.70 "," 115,150,934.80 "," 130,181,036.10 "," 120,950,589.90 "," 114,604,075.90 "," 108,319,531.50 "," 108,050,488.40 "," 93,814,454.50 "," 79,280,156.30 "," 119,386,733.70 "," 197,664,637.80 "
Liberia,LBR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. ," 874,000,000.00 "," 906,000,000.00 "," 927,000,000.00 "," 748,000,000.00 "," 897,000,000.00 "," 949,000,000.00 "," 1,119,000,000.00 "," 1,373,000,000.00 "," 1,726,000,000.00 "," 1,768,000,000.00 "," 1,998,000,000.00 "," 2,398,000,000.00 "," 2,791,614,000.00 "," 3,177,198,100.00 "," 3,225,652,000.00 "," 3,227,075,700.00 "," 3,398,419,600.00 "," 3,390,703,400.00 "," 3,422,754,800.00 "," 3,319,596,500.00 "," 3,039,982,500.00 "," 3,509,000,000.00 "
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 2.92 , 3.76 ,-30.15 , 2.62 , 5.28 , 8.04 , 9.54 , 7.15 , 5.30 , 6.10 , 8.20 , 7.99 , 8.69 , 0.70 ,-0.02 ,-1.55 , 2.46 , 1.16 ,-2.47 ,-2.98 , 4.99 
Liberia,LBR,Income share held by lowest 20%,SI.DST.FRST.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 6.50 , .. , .. , .. , .. , .. , .. , 7.70 , .. , 7.20 , .. , .. , .. , .. , .. 
Liberia,LBR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 0.72 ,-1.39 , 15.51 , 16.86 , 0.49 , 9.13 , 12.02 , 17.33 ,-2.72 , 6.51 , 10.92 , 7.80 , 4.72 , 0.82 , 0.06 , 6.97 ,-2.62 ,-0.21 ,-0.56 ,-5.61 , 9.95 
Liberia,LBR,Net migration,SM.POP.NETM," 2,022.00 "," 2,283.00 "," 2,094.00 "," 2,038.00 "," 1,259.00 "," 3,548.00 "," 3,492.00 "," 3,492.00 "," 4,012.00 "," 2,755.00 "," 2,536.00 "," 7,864.00 "," 7,518.00 "," 7,482.00 "," 6,536.00 "," 6,832.00 "," 7,738.00 "," 8,153.00 ","-712,546.00 "," 78,052.00 "," 56,210.00 "," 7,300.00 ","-121,407.00 "," 54,372.00 ","-37,922.00 "," 281,480.00 "," 99,203.00 "," 53,643.00 ","-2,060.00 "," 7,142.00 ","-23,110.00 ","-103,564.00 ","-1,001.00 "," 101,019.00 "," 77,946.00 "," 65,306.00 "," 17,405.00 "," 1,193.00 "," 2,848.00 "," 91,983.00 ","-25,708.00 ","-21,995.00 ","-26,692.00 ","-15,195.00 ","-26,822.00 ","-24,830.00 ","-23,226.00 ","-19,697.00 ","-10,119.00 ","-11,862.00 "
Liberia,LBR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 53.30 , .. , .. , .. , .. , .. , .. , 25.90 , .. , 27.60 , .. , .. , .. , .. , .. 
Liberia,LBR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 63.80 , .. , .. , .. , .. , .. , .. , 54.10 , .. , 50.90 , .. , .. , .. , .. , .. 
Liberia,LBR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 1.70 , 2.10 , 2.40 , 2.70 , 2.80 , 2.90 , 2.90 , 2.90 , 2.90 , 2.80 , 2.70 , 2.60 , 2.50 , 2.40 , 2.30 , 2.10 , 2.00 , 1.90 , 1.80 , 1.80 , 1.70 , 1.60 , 1.60 , 1.50 , 1.40 , 1.40 , 1.30 , 1.20 , 1.20 , 1.10 , 1.10 , 1.10 
